state_id,state_string,block_name
19281,"Block{minecraft:andesite_wall}[east=low,north=tall,south=low,up=true,waterlogged=false,west=none]",minecraft:andesite_wall
19282,"Block{minecraft:andesite_wall}[east=low,north=tall,south=low,up=true,waterlogged=false,west=low]",minecraft:andesite_wall
19283,"Block{minecraft:andesite_wall}[east=low,north=tall,south=low,up=true,waterlogged=false,west=tall]",minecraft:andesite_wall
19284,"Block{minecraft:andesite_wall}[east=low,north=tall,south=low,up=false,waterlogged=true,west=none]",minecraft:andesite_wall
19285,"Block{minecraft:andesite_wall}[east=low,north=tall,south=low,up=false,waterlogged=true,west=low]",minecraft:andesite_wall
19286,"Block{minecraft:andesite_wall}[east=low,north=tall,south=low,up=false,waterlogged=true,west=tall]",minecraft:andesite_wall
19287,"Block{minecraft:andesite_wall}[east=low,north=tall,south=low,up=false,waterlogged=false,west=none]",minecraft:andesite_wall
19288,"Block{minecraft:andesite_wall}[east=low,north=tall,south=low,up=false,waterlogged=false,west=low]",minecraft:andesite_wall
19289,"Block{minecraft:andesite_wall}[east=low,north=tall,south=low,up=false,waterlogged=false,west=tall]",minecraft:andesite_wall
19290,"Block{minecraft:andesite_wall}[east=low,north=tall,south=tall,up=true,waterlogged=true,west=none]",minecraft:andesite_wall
19291,"Block{minecraft:andesite_wall}[east=low,north=tall,south=tall,up=true,waterlogged=true,west=low]",minecraft:andesite_wall
19292,"Block{minecraft:andesite_wall}[east=low,north=tall,south=tall,up=true,waterlogged=true,west=tall]",minecraft:andesite_wall
19293,"Block{minecraft:andesite_wall}[east=low,north=tall,south=tall,up=true,waterlogged=false,west=none]",minecraft:andesite_wall
19294,"Block{minecraft:andesite_wall}[east=low,north=tall,south=tall,up=true,waterlogged=false,west=low]",minecraft:andesite_wall
19295,"Block{minecraft:andesite_wall}[east=low,north=tall,south=tall,up=true,waterlogged=false,west=tall]",minecraft:andesite_wall
19296,"Block{minecraft:andesite_wall}[east=low,north=tall,south=tall,up=false,waterlogged=true,west=none]",minecraft:andesite_wall
19297,"Block{minecraft:andesite_wall}[east=low,north=tall,south=tall,up=false,waterlogged=true,west=low]",minecraft:andesite_wall
19298,"Block{minecraft:andesite_wall}[east=low,north=tall,south=tall,up=false,waterlogged=true,west=tall]",minecraft:andesite_wall
19299,"Block{minecraft:andesite_wall}[east=low,north=tall,south=tall,up=false,waterlogged=false,west=none]",minecraft:andesite_wall
19300,"Block{minecraft:andesite_wall}[east=low,north=tall,south=tall,up=false,waterlogged=false,west=low]",minecraft:andesite_wall
19301,"Block{minecraft:andesite_wall}[east=low,north=tall,south=tall,up=false,waterlogged=false,west=tall]",minecraft:andesite_wall
19302,"Block{minecraft:andesite_wall}[east=tall,north=none,south=none,up=true,waterlogged=true,west=none]",minecraft:andesite_wall
19303,"Block{minecraft:andesite_wall}[east=tall,north=none,south=none,up=true,waterlogged=true,west=low]",minecraft:andesite_wall
19304,"Block{minecraft:andesite_wall}[east=tall,north=none,south=none,up=true,waterlogged=true,west=tall]",minecraft:andesite_wall
19305,"Block{minecraft:andesite_wall}[east=tall,north=none,south=none,up=true,waterlogged=false,west=none]",minecraft:andesite_wall
19306,"Block{minecraft:andesite_wall}[east=tall,north=none,south=none,up=true,waterlogged=false,west=low]",minecraft:andesite_wall
19307,"Block{minecraft:andesite_wall}[east=tall,north=none,south=none,up=true,waterlogged=false,west=tall]",minecraft:andesite_wall
19308,"Block{minecraft:andesite_wall}[east=tall,north=none,south=none,up=false,waterlogged=true,west=none]",minecraft:andesite_wall
19309,"Block{minecraft:andesite_wall}[east=tall,north=none,south=none,up=false,waterlogged=true,west=low]",minecraft:andesite_wall
19310,"Block{minecraft:andesite_wall}[east=tall,north=none,south=none,up=false,waterlogged=true,west=tall]",minecraft:andesite_wall
19311,"Block{minecraft:andesite_wall}[east=tall,north=none,south=none,up=false,waterlogged=false,west=none]",minecraft:andesite_wall
19312,"Block{minecraft:andesite_wall}[east=tall,north=none,south=none,up=false,waterlogged=false,west=low]",minecraft:andesite_wall
19313,"Block{minecraft:andesite_wall}[east=tall,north=none,south=none,up=false,waterlogged=false,west=tall]",minecraft:andesite_wall
19314,"Block{minecraft:andesite_wall}[east=tall,north=none,south=low,up=true,waterlogged=true,west=none]",minecraft:andesite_wall
19315,"Block{minecraft:andesite_wall}[east=tall,north=none,south=low,up=true,waterlogged=true,west=low]",minecraft:andesite_wall
19316,"Block{minecraft:andesite_wall}[east=tall,north=none,south=low,up=true,waterlogged=true,west=tall]",minecraft:andesite_wall
19317,"Block{minecraft:andesite_wall}[east=tall,north=none,south=low,up=true,waterlogged=false,west=none]",minecraft:andesite_wall
19318,"Block{minecraft:andesite_wall}[east=tall,north=none,south=low,up=true,waterlogged=false,west=low]",minecraft:andesite_wall
19319,"Block{minecraft:andesite_wall}[east=tall,north=none,south=low,up=true,waterlogged=false,west=tall]",minecraft:andesite_wall
19320,"Block{minecraft:andesite_wall}[east=tall,north=none,south=low,up=false,waterlogged=true,west=none]",minecraft:andesite_wall
19321,"Block{minecraft:andesite_wall}[east=tall,north=none,south=low,up=false,waterlogged=true,west=low]",minecraft:andesite_wall
19322,"Block{minecraft:andesite_wall}[east=tall,north=none,south=low,up=false,waterlogged=true,west=tall]",minecraft:andesite_wall
19323,"Block{minecraft:andesite_wall}[east=tall,north=none,south=low,up=false,waterlogged=false,west=none]",minecraft:andesite_wall
19324,"Block{minecraft:andesite_wall}[east=tall,north=none,south=low,up=false,waterlogged=false,west=low]",minecraft:andesite_wall
19325,"Block{minecraft:andesite_wall}[east=tall,north=none,south=low,up=false,waterlogged=false,west=tall]",minecraft:andesite_wall
19326,"Block{minecraft:andesite_wall}[east=tall,north=none,south=tall,up=true,waterlogged=true,west=none]",minecraft:andesite_wall
19327,"Block{minecraft:andesite_wall}[east=tall,north=none,south=tall,up=true,waterlogged=true,west=low]",minecraft:andesite_wall
19328,"Block{minecraft:andesite_wall}[east=tall,north=none,south=tall,up=true,waterlogged=true,west=tall]",minecraft:andesite_wall
19329,"Block{minecraft:andesite_wall}[east=tall,north=none,south=tall,up=true,waterlogged=false,west=none]",minecraft:andesite_wall
19330,"Block{minecraft:andesite_wall}[east=tall,north=none,south=tall,up=true,waterlogged=false,west=low]",minecraft:andesite_wall
19331,"Block{minecraft:andesite_wall}[east=tall,north=none,south=tall,up=true,waterlogged=false,west=tall]",minecraft:andesite_wall
19332,"Block{minecraft:andesite_wall}[east=tall,north=none,south=tall,up=false,waterlogged=true,west=none]",minecraft:andesite_wall
19333,"Block{minecraft:andesite_wall}[east=tall,north=none,south=tall,up=false,waterlogged=true,west=low]",minecraft:andesite_wall
19334,"Block{minecraft:andesite_wall}[east=tall,north=none,south=tall,up=false,waterlogged=true,west=tall]",minecraft:andesite_wall
19335,"Block{minecraft:andesite_wall}[east=tall,north=none,south=tall,up=false,waterlogged=false,west=none]",minecraft:andesite_wall
19336,"Block{minecraft:andesite_wall}[east=tall,north=none,south=tall,up=false,waterlogged=false,west=low]",minecraft:andesite_wall
19337,"Block{minecraft:andesite_wall}[east=tall,north=none,south=tall,up=false,waterlogged=false,west=tall]",minecraft:andesite_wall
19338,"Block{minecraft:andesite_wall}[east=tall,north=low,south=none,up=true,waterlogged=true,west=none]",minecraft:andesite_wall
19339,"Block{minecraft:andesite_wall}[east=tall,north=low,south=none,up=true,waterlogged=true,west=low]",minecraft:andesite_wall
19340,"Block{minecraft:andesite_wall}[east=tall,north=low,south=none,up=true,waterlogged=true,west=tall]",minecraft:andesite_wall
19341,"Block{minecraft:andesite_wall}[east=tall,north=low,south=none,up=true,waterlogged=false,west=none]",minecraft:andesite_wall
19342,"Block{minecraft:andesite_wall}[east=tall,north=low,south=none,up=true,waterlogged=false,west=low]",minecraft:andesite_wall
19343,"Block{minecraft:andesite_wall}[east=tall,north=low,south=none,up=true,waterlogged=false,west=tall]",minecraft:andesite_wall
19344,"Block{minecraft:andesite_wall}[east=tall,north=low,south=none,up=false,waterlogged=true,west=none]",minecraft:andesite_wall
19345,"Block{minecraft:andesite_wall}[east=tall,north=low,south=none,up=false,waterlogged=true,west=low]",minecraft:andesite_wall
19346,"Block{minecraft:andesite_wall}[east=tall,north=low,south=none,up=false,waterlogged=true,west=tall]",minecraft:andesite_wall
19347,"Block{minecraft:andesite_wall}[east=tall,north=low,south=none,up=false,waterlogged=false,west=none]",minecraft:andesite_wall
19348,"Block{minecraft:andesite_wall}[east=tall,north=low,south=none,up=false,waterlogged=false,west=low]",minecraft:andesite_wall
19349,"Block{minecraft:andesite_wall}[east=tall,north=low,south=none,up=false,waterlogged=false,west=tall]",minecraft:andesite_wall
19350,"Block{minecraft:andesite_wall}[east=tall,north=low,south=low,up=true,waterlogged=true,west=none]",minecraft:andesite_wall
19351,"Block{minecraft:andesite_wall}[east=tall,north=low,south=low,up=true,waterlogged=true,west=low]",minecraft:andesite_wall
19352,"Block{minecraft:andesite_wall}[east=tall,north=low,south=low,up=true,waterlogged=true,west=tall]",minecraft:andesite_wall
19353,"Block{minecraft:andesite_wall}[east=tall,north=low,south=low,up=true,waterlogged=false,west=none]",minecraft:andesite_wall
19354,"Block{minecraft:andesite_wall}[east=tall,north=low,south=low,up=true,waterlogged=false,west=low]",minecraft:andesite_wall
19355,"Block{minecraft:andesite_wall}[east=tall,north=low,south=low,up=true,waterlogged=false,west=tall]",minecraft:andesite_wall
19356,"Block{minecraft:andesite_wall}[east=tall,north=low,south=low,up=false,waterlogged=true,west=none]",minecraft:andesite_wall
19357,"Block{minecraft:andesite_wall}[east=tall,north=low,south=low,up=false,waterlogged=true,west=low]",minecraft:andesite_wall
19358,"Block{minecraft:andesite_wall}[east=tall,north=low,south=low,up=false,waterlogged=true,west=tall]",minecraft:andesite_wall
19359,"Block{minecraft:andesite_wall}[east=tall,north=low,south=low,up=false,waterlogged=false,west=none]",minecraft:andesite_wall
19360,"Block{minecraft:andesite_wall}[east=tall,north=low,south=low,up=false,waterlogged=false,west=low]",minecraft:andesite_wall
19361,"Block{minecraft:andesite_wall}[east=tall,north=low,south=low,up=false,waterlogged=false,west=tall]",minecraft:andesite_wall
19362,"Block{minecraft:andesite_wall}[east=tall,north=low,south=tall,up=true,waterlogged=true,west=none]",minecraft:andesite_wall
19363,"Block{minecraft:andesite_wall}[east=tall,north=low,south=tall,up=true,waterlogged=true,west=low]",minecraft:andesite_wall
19364,"Block{minecraft:andesite_wall}[east=tall,north=low,south=tall,up=true,waterlogged=true,west=tall]",minecraft:andesite_wall
19365,"Block{minecraft:andesite_wall}[east=tall,north=low,south=tall,up=true,waterlogged=false,west=none]",minecraft:andesite_wall
19366,"Block{minecraft:andesite_wall}[east=tall,north=low,south=tall,up=true,waterlogged=false,west=low]",minecraft:andesite_wall
19367,"Block{minecraft:andesite_wall}[east=tall,north=low,south=tall,up=true,waterlogged=false,west=tall]",minecraft:andesite_wall
19368,"Block{minecraft:andesite_wall}[east=tall,north=low,south=tall,up=false,waterlogged=true,west=none]",minecraft:andesite_wall
19369,"Block{minecraft:andesite_wall}[east=tall,north=low,south=tall,up=false,waterlogged=true,west=low]",minecraft:andesite_wall
19370,"Block{minecraft:andesite_wall}[east=tall,north=low,south=tall,up=false,waterlogged=true,west=tall]",minecraft:andesite_wall
19371,"Block{minecraft:andesite_wall}[east=tall,north=low,south=tall,up=false,waterlogged=false,west=none]",minecraft:andesite_wall
19372,"Block{minecraft:andesite_wall}[east=tall,north=low,south=tall,up=false,waterlogged=false,west=low]",minecraft:andesite_wall
19373,"Block{minecraft:andesite_wall}[east=tall,north=low,south=tall,up=false,waterlogged=false,west=tall]",minecraft:andesite_wall
19374,"Block{minecraft:andesite_wall}[east=tall,north=tall,south=none,up=true,waterlogged=true,west=none]",minecraft:andesite_wall
19375,"Block{minecraft:andesite_wall}[east=tall,north=tall,south=none,up=true,waterlogged=true,west=low]",minecraft:andesite_wall
19376,"Block{minecraft:andesite_wall}[east=tall,north=tall,south=none,up=true,waterlogged=true,west=tall]",minecraft:andesite_wall
19377,"Block{minecraft:andesite_wall}[east=tall,north=tall,south=none,up=true,waterlogged=false,west=none]",minecraft:andesite_wall
19378,"Block{minecraft:andesite_wall}[east=tall,north=tall,south=none,up=true,waterlogged=false,west=low]",minecraft:andesite_wall
19379,"Block{minecraft:andesite_wall}[east=tall,north=tall,south=none,up=true,waterlogged=false,west=tall]",minecraft:andesite_wall
19380,"Block{minecraft:andesite_wall}[east=tall,north=tall,south=none,up=false,waterlogged=true,west=none]",minecraft:andesite_wall
19381,"Block{minecraft:andesite_wall}[east=tall,north=tall,south=none,up=false,waterlogged=true,west=low]",minecraft:andesite_wall
19382,"Block{minecraft:andesite_wall}[east=tall,north=tall,south=none,up=false,waterlogged=true,west=tall]",minecraft:andesite_wall
19383,"Block{minecraft:andesite_wall}[east=tall,north=tall,south=none,up=false,waterlogged=false,west=none]",minecraft:andesite_wall
19384,"Block{minecraft:andesite_wall}[east=tall,north=tall,south=none,up=false,waterlogged=false,west=low]",minecraft:andesite_wall
19385,"Block{minecraft:andesite_wall}[east=tall,north=tall,south=none,up=false,waterlogged=false,west=tall]",minecraft:andesite_wall
19386,"Block{minecraft:andesite_wall}[east=tall,north=tall,south=low,up=true,waterlogged=true,west=none]",minecraft:andesite_wall
19387,"Block{minecraft:andesite_wall}[east=tall,north=tall,south=low,up=true,waterlogged=true,west=low]",minecraft:andesite_wall
19388,"Block{minecraft:andesite_wall}[east=tall,north=tall,south=low,up=true,waterlogged=true,west=tall]",minecraft:andesite_wall
19389,"Block{minecraft:andesite_wall}[east=tall,north=tall,south=low,up=true,waterlogged=false,west=none]",minecraft:andesite_wall
19390,"Block{minecraft:andesite_wall}[east=tall,north=tall,south=low,up=true,waterlogged=false,west=low]",minecraft:andesite_wall
19391,"Block{minecraft:andesite_wall}[east=tall,north=tall,south=low,up=true,waterlogged=false,west=tall]",minecraft:andesite_wall
19392,"Block{minecraft:andesite_wall}[east=tall,north=tall,south=low,up=false,waterlogged=true,west=none]",minecraft:andesite_wall
19393,"Block{minecraft:andesite_wall}[east=tall,north=tall,south=low,up=false,waterlogged=true,west=low]",minecraft:andesite_wall
19394,"Block{minecraft:andesite_wall}[east=tall,north=tall,south=low,up=false,waterlogged=true,west=tall]",minecraft:andesite_wall
19395,"Block{minecraft:andesite_wall}[east=tall,north=tall,south=low,up=false,waterlogged=false,west=none]",minecraft:andesite_wall
19396,"Block{minecraft:andesite_wall}[east=tall,north=tall,south=low,up=false,waterlogged=false,west=low]",minecraft:andesite_wall
19397,"Block{minecraft:andesite_wall}[east=tall,north=tall,south=low,up=false,waterlogged=false,west=tall]",minecraft:andesite_wall
19398,"Block{minecraft:andesite_wall}[east=tall,north=tall,south=tall,up=true,waterlogged=true,west=none]",minecraft:andesite_wall
19399,"Block{minecraft:andesite_wall}[east=tall,north=tall,south=tall,up=true,waterlogged=true,west=low]",minecraft:andesite_wall
19400,"Block{minecraft:andesite_wall}[east=tall,north=tall,south=tall,up=true,waterlogged=true,west=tall]",minecraft:andesite_wall
19401,"Block{minecraft:andesite_wall}[east=tall,north=tall,south=tall,up=true,waterlogged=false,west=none]",minecraft:andesite_wall
19402,"Block{minecraft:andesite_wall}[east=tall,north=tall,south=tall,up=true,waterlogged=false,west=low]",minecraft:andesite_wall
19403,"Block{minecraft:andesite_wall}[east=tall,north=tall,south=tall,up=true,waterlogged=false,west=tall]",minecraft:andesite_wall
19404,"Block{minecraft:andesite_wall}[east=tall,north=tall,south=tall,up=false,waterlogged=true,west=none]",minecraft:andesite_wall
19405,"Block{minecraft:andesite_wall}[east=tall,north=tall,south=tall,up=false,waterlogged=true,west=low]",minecraft:andesite_wall
19406,"Block{minecraft:andesite_wall}[east=tall,north=tall,south=tall,up=false,waterlogged=true,west=tall]",minecraft:andesite_wall
19407,"Block{minecraft:andesite_wall}[east=tall,north=tall,south=tall,up=false,waterlogged=false,west=none]",minecraft:andesite_wall
19408,"Block{minecraft:andesite_wall}[east=tall,north=tall,south=tall,up=false,waterlogged=false,west=low]",minecraft:andesite_wall
19409,"Block{minecraft:andesite_wall}[east=tall,north=tall,south=tall,up=false,waterlogged=false,west=tall]",minecraft:andesite_wall
19410,"Block{minecraft:red_nether_brick_wall}[east=none,north=none,south=none,up=true,waterlogged=true,west=none]",minecraft:red_nether_brick_wall
19411,"Block{minecraft:red_nether_brick_wall}[east=none,north=none,south=none,up=true,waterlogged=true,west=low]",minecraft:red_nether_brick_wall
19412,"Block{minecraft:red_nether_brick_wall}[east=none,north=none,south=none,up=true,waterlogged=true,west=tall]",minecraft:red_nether_brick_wall
19413,"Block{minecraft:red_nether_brick_wall}[east=none,north=none,south=none,up=true,waterlogged=false,west=none]",minecraft:red_nether_brick_wall
19414,"Block{minecraft:red_nether_brick_wall}[east=none,north=none,south=none,up=true,waterlogged=false,west=low]",minecraft:red_nether_brick_wall
19415,"Block{minecraft:red_nether_brick_wall}[east=none,north=none,south=none,up=true,waterlogged=false,west=tall]",minecraft:red_nether_brick_wall
19416,"Block{minecraft:red_nether_brick_wall}[east=none,north=none,south=none,up=false,waterlogged=true,west=none]",minecraft:red_nether_brick_wall
19417,"Block{minecraft:red_nether_brick_wall}[east=none,north=none,south=none,up=false,waterlogged=true,west=low]",minecraft:red_nether_brick_wall
19418,"Block{minecraft:red_nether_brick_wall}[east=none,north=none,south=none,up=false,waterlogged=true,west=tall]",minecraft:red_nether_brick_wall
19419,"Block{minecraft:red_nether_brick_wall}[east=none,north=none,south=none,up=false,waterlogged=false,west=none]",minecraft:red_nether_brick_wall
19420,"Block{minecraft:red_nether_brick_wall}[east=none,north=none,south=none,up=false,waterlogged=false,west=low]",minecraft:red_nether_brick_wall
19421,"Block{minecraft:red_nether_brick_wall}[east=none,north=none,south=none,up=false,waterlogged=false,west=tall]",minecraft:red_nether_brick_wall
19422,"Block{minecraft:red_nether_brick_wall}[east=none,north=none,south=low,up=true,waterlogged=true,west=none]",minecraft:red_nether_brick_wall
19423,"Block{minecraft:red_nether_brick_wall}[east=none,north=none,south=low,up=true,waterlogged=true,west=low]",minecraft:red_nether_brick_wall
19424,"Block{minecraft:red_nether_brick_wall}[east=none,north=none,south=low,up=true,waterlogged=true,west=tall]",minecraft:red_nether_brick_wall
19425,"Block{minecraft:red_nether_brick_wall}[east=none,north=none,south=low,up=true,waterlogged=false,west=none]",minecraft:red_nether_brick_wall
19426,"Block{minecraft:red_nether_brick_wall}[east=none,north=none,south=low,up=true,waterlogged=false,west=low]",minecraft:red_nether_brick_wall
19427,"Block{minecraft:red_nether_brick_wall}[east=none,north=none,south=low,up=true,waterlogged=false,west=tall]",minecraft:red_nether_brick_wall
19428,"Block{minecraft:red_nether_brick_wall}[east=none,north=none,south=low,up=false,waterlogged=true,west=none]",minecraft:red_nether_brick_wall
19429,"Block{minecraft:red_nether_brick_wall}[east=none,north=none,south=low,up=false,waterlogged=true,west=low]",minecraft:red_nether_brick_wall
19430,"Block{minecraft:red_nether_brick_wall}[east=none,north=none,south=low,up=false,waterlogged=true,west=tall]",minecraft:red_nether_brick_wall
19431,"Block{minecraft:red_nether_brick_wall}[east=none,north=none,south=low,up=false,waterlogged=false,west=none]",minecraft:red_nether_brick_wall
19432,"Block{minecraft:red_nether_brick_wall}[east=none,north=none,south=low,up=false,waterlogged=false,west=low]",minecraft:red_nether_brick_wall
19433,"Block{minecraft:red_nether_brick_wall}[east=none,north=none,south=low,up=false,waterlogged=false,west=tall]",minecraft:red_nether_brick_wall
19434,"Block{minecraft:red_nether_brick_wall}[east=none,north=none,south=tall,up=true,waterlogged=true,west=none]",minecraft:red_nether_brick_wall
19435,"Block{minecraft:red_nether_brick_wall}[east=none,north=none,south=tall,up=true,waterlogged=true,west=low]",minecraft:red_nether_brick_wall
19436,"Block{minecraft:red_nether_brick_wall}[east=none,north=none,south=tall,up=true,waterlogged=true,west=tall]",minecraft:red_nether_brick_wall
19437,"Block{minecraft:red_nether_brick_wall}[east=none,north=none,south=tall,up=true,waterlogged=false,west=none]",minecraft:red_nether_brick_wall
19438,"Block{minecraft:red_nether_brick_wall}[east=none,north=none,south=tall,up=true,waterlogged=false,west=low]",minecraft:red_nether_brick_wall
19439,"Block{minecraft:red_nether_brick_wall}[east=none,north=none,south=tall,up=true,waterlogged=false,west=tall]",minecraft:red_nether_brick_wall
19440,"Block{minecraft:red_nether_brick_wall}[east=none,north=none,south=tall,up=false,waterlogged=true,west=none]",minecraft:red_nether_brick_wall
19441,"Block{minecraft:red_nether_brick_wall}[east=none,north=none,south=tall,up=false,waterlogged=true,west=low]",minecraft:red_nether_brick_wall
19442,"Block{minecraft:red_nether_brick_wall}[east=none,north=none,south=tall,up=false,waterlogged=true,west=tall]",minecraft:red_nether_brick_wall
19443,"Block{minecraft:red_nether_brick_wall}[east=none,north=none,south=tall,up=false,waterlogged=false,west=none]",minecraft:red_nether_brick_wall
19444,"Block{minecraft:red_nether_brick_wall}[east=none,north=none,south=tall,up=false,waterlogged=false,west=low]",minecraft:red_nether_brick_wall
19445,"Block{minecraft:red_nether_brick_wall}[east=none,north=none,south=tall,up=false,waterlogged=false,west=tall]",minecraft:red_nether_brick_wall
19446,"Block{minecraft:red_nether_brick_wall}[east=none,north=low,south=none,up=true,waterlogged=true,west=none]",minecraft:red_nether_brick_wall
19447,"Block{minecraft:red_nether_brick_wall}[east=none,north=low,south=none,up=true,waterlogged=true,west=low]",minecraft:red_nether_brick_wall
19448,"Block{minecraft:red_nether_brick_wall}[east=none,north=low,south=none,up=true,waterlogged=true,west=tall]",minecraft:red_nether_brick_wall
19449,"Block{minecraft:red_nether_brick_wall}[east=none,north=low,south=none,up=true,waterlogged=false,west=none]",minecraft:red_nether_brick_wall
19450,"Block{minecraft:red_nether_brick_wall}[east=none,north=low,south=none,up=true,waterlogged=false,west=low]",minecraft:red_nether_brick_wall
19451,"Block{minecraft:red_nether_brick_wall}[east=none,north=low,south=none,up=true,waterlogged=false,west=tall]",minecraft:red_nether_brick_wall
19452,"Block{minecraft:red_nether_brick_wall}[east=none,north=low,south=none,up=false,waterlogged=true,west=none]",minecraft:red_nether_brick_wall
19453,"Block{minecraft:red_nether_brick_wall}[east=none,north=low,south=none,up=false,waterlogged=true,west=low]",minecraft:red_nether_brick_wall
19454,"Block{minecraft:red_nether_brick_wall}[east=none,north=low,south=none,up=false,waterlogged=true,west=tall]",minecraft:red_nether_brick_wall
19455,"Block{minecraft:red_nether_brick_wall}[east=none,north=low,south=none,up=false,waterlogged=false,west=none]",minecraft:red_nether_brick_wall
19456,"Block{minecraft:red_nether_brick_wall}[east=none,north=low,south=none,up=false,waterlogged=false,west=low]",minecraft:red_nether_brick_wall
19457,"Block{minecraft:red_nether_brick_wall}[east=none,north=low,south=none,up=false,waterlogged=false,west=tall]",minecraft:red_nether_brick_wall
19458,"Block{minecraft:red_nether_brick_wall}[east=none,north=low,south=low,up=true,waterlogged=true,west=none]",minecraft:red_nether_brick_wall
19459,"Block{minecraft:red_nether_brick_wall}[east=none,north=low,south=low,up=true,waterlogged=true,west=low]",minecraft:red_nether_brick_wall
19460,"Block{minecraft:red_nether_brick_wall}[east=none,north=low,south=low,up=true,waterlogged=true,west=tall]",minecraft:red_nether_brick_wall
19461,"Block{minecraft:red_nether_brick_wall}[east=none,north=low,south=low,up=true,waterlogged=false,west=none]",minecraft:red_nether_brick_wall
19462,"Block{minecraft:red_nether_brick_wall}[east=none,north=low,south=low,up=true,waterlogged=false,west=low]",minecraft:red_nether_brick_wall
19463,"Block{minecraft:red_nether_brick_wall}[east=none,north=low,south=low,up=true,waterlogged=false,west=tall]",minecraft:red_nether_brick_wall
19464,"Block{minecraft:red_nether_brick_wall}[east=none,north=low,south=low,up=false,waterlogged=true,west=none]",minecraft:red_nether_brick_wall
19465,"Block{minecraft:red_nether_brick_wall}[east=none,north=low,south=low,up=false,waterlogged=true,west=low]",minecraft:red_nether_brick_wall
19466,"Block{minecraft:red_nether_brick_wall}[east=none,north=low,south=low,up=false,waterlogged=true,west=tall]",minecraft:red_nether_brick_wall
19467,"Block{minecraft:red_nether_brick_wall}[east=none,north=low,south=low,up=false,waterlogged=false,west=none]",minecraft:red_nether_brick_wall
19468,"Block{minecraft:red_nether_brick_wall}[east=none,north=low,south=low,up=false,waterlogged=false,west=low]",minecraft:red_nether_brick_wall
19469,"Block{minecraft:red_nether_brick_wall}[east=none,north=low,south=low,up=false,waterlogged=false,west=tall]",minecraft:red_nether_brick_wall
19470,"Block{minecraft:red_nether_brick_wall}[east=none,north=low,south=tall,up=true,waterlogged=true,west=none]",minecraft:red_nether_brick_wall
19471,"Block{minecraft:red_nether_brick_wall}[east=none,north=low,south=tall,up=true,waterlogged=true,west=low]",minecraft:red_nether_brick_wall
19472,"Block{minecraft:red_nether_brick_wall}[east=none,north=low,south=tall,up=true,waterlogged=true,west=tall]",minecraft:red_nether_brick_wall
19473,"Block{minecraft:red_nether_brick_wall}[east=none,north=low,south=tall,up=true,waterlogged=false,west=none]",minecraft:red_nether_brick_wall
19474,"Block{minecraft:red_nether_brick_wall}[east=none,north=low,south=tall,up=true,waterlogged=false,west=low]",minecraft:red_nether_brick_wall
19475,"Block{minecraft:red_nether_brick_wall}[east=none,north=low,south=tall,up=true,waterlogged=false,west=tall]",minecraft:red_nether_brick_wall
19476,"Block{minecraft:red_nether_brick_wall}[east=none,north=low,south=tall,up=false,waterlogged=true,west=none]",minecraft:red_nether_brick_wall
19477,"Block{minecraft:red_nether_brick_wall}[east=none,north=low,south=tall,up=false,waterlogged=true,west=low]",minecraft:red_nether_brick_wall
19478,"Block{minecraft:red_nether_brick_wall}[east=none,north=low,south=tall,up=false,waterlogged=true,west=tall]",minecraft:red_nether_brick_wall
19479,"Block{minecraft:red_nether_brick_wall}[east=none,north=low,south=tall,up=false,waterlogged=false,west=none]",minecraft:red_nether_brick_wall
19480,"Block{minecraft:red_nether_brick_wall}[east=none,north=low,south=tall,up=false,waterlogged=false,west=low]",minecraft:red_nether_brick_wall
19481,"Block{minecraft:red_nether_brick_wall}[east=none,north=low,south=tall,up=false,waterlogged=false,west=tall]",minecraft:red_nether_brick_wall
19482,"Block{minecraft:red_nether_brick_wall}[east=none,north=tall,south=none,up=true,waterlogged=true,west=none]",minecraft:red_nether_brick_wall
19483,"Block{minecraft:red_nether_brick_wall}[east=none,north=tall,south=none,up=true,waterlogged=true,west=low]",minecraft:red_nether_brick_wall
19484,"Block{minecraft:red_nether_brick_wall}[east=none,north=tall,south=none,up=true,waterlogged=true,west=tall]",minecraft:red_nether_brick_wall
19485,"Block{minecraft:red_nether_brick_wall}[east=none,north=tall,south=none,up=true,waterlogged=false,west=none]",minecraft:red_nether_brick_wall
19486,"Block{minecraft:red_nether_brick_wall}[east=none,north=tall,south=none,up=true,waterlogged=false,west=low]",minecraft:red_nether_brick_wall
19487,"Block{minecraft:red_nether_brick_wall}[east=none,north=tall,south=none,up=true,waterlogged=false,west=tall]",minecraft:red_nether_brick_wall
19488,"Block{minecraft:red_nether_brick_wall}[east=none,north=tall,south=none,up=false,waterlogged=true,west=none]",minecraft:red_nether_brick_wall
19489,"Block{minecraft:red_nether_brick_wall}[east=none,north=tall,south=none,up=false,waterlogged=true,west=low]",minecraft:red_nether_brick_wall
19490,"Block{minecraft:red_nether_brick_wall}[east=none,north=tall,south=none,up=false,waterlogged=true,west=tall]",minecraft:red_nether_brick_wall
19491,"Block{minecraft:red_nether_brick_wall}[east=none,north=tall,south=none,up=false,waterlogged=false,west=none]",minecraft:red_nether_brick_wall
19492,"Block{minecraft:red_nether_brick_wall}[east=none,north=tall,south=none,up=false,waterlogged=false,west=low]",minecraft:red_nether_brick_wall
19493,"Block{minecraft:red_nether_brick_wall}[east=none,north=tall,south=none,up=false,waterlogged=false,west=tall]",minecraft:red_nether_brick_wall
